11288,LOTOM+FLTOM
11296,SNARE+FLTOM
11304,
11312,HITOM+BASS
11320,LOTOM
11328,HITOM
11336,LOTOM
11344,HITOM
11352,LOTOM
11360,CYMBAL+SNARE+BASS
11368,SNARE+FLTOM
11376,HITOM
11384,HITOM
11392,HITOM+BASS
11400,LOTOM
11408,HITOM
11416,LOTOM+FLTOM
11424,SNARE+FLTOM
11432,
11440,HITOM+BASS
11448,LOTOM
11456,HITOM
11464,LOTOM
11472,HITOM
11480,HIHAT+LOTOM
11488,HIHAT+SNARE
11496,
11504,FLTOM
11512,
11520,HITOM+BASS
11528,LOTOM
11536,HITOM
11544,LOTOM+FLTOM
11552,SNARE+FLTOM
11560,
11568,HITOM+BASS
11576,LOTOM
11584,HITOM
11592,LOTOM
11600,HITOM
11608,HIHAT+LOTOM
11616,HIHAT+SNARE
11624,
11632,FLTOM
11640,
11648,HITOM+BASS
11656,LOTOM
11664,HITOM
11672,LOTOM+FLTOM
11680,SNARE+FLTOM
11688,
11696,HITOM+BASS
11704,LOTOM
11712,HITOM
11720,LOTOM
11728,HITOM
11736,HIHAT+LOTOM
11744,HIHAT+SNARE
11752,
11760,FLTOM
11768,
11776,HITOM+BASS
11784,LOTOM
11792,HITOM
11800,LOTOM+FLTOM
11808,SNARE+FLTOM
11816,
11824,HITOM+BASS
11832,LOTOM
11840,HITOM
11848,LOTOM
11856,HITOM
11864,LOTOM
11872,CYMBAL+SNARE+BASS
11880,SNARE+FLTOM
11888,HITOM
11896,HITOM
11904,HITOM+BASS
11912,LOTOM
11920,HITOM
11928,LOTOM+FLTOM
11936,SNARE+FLTOM
11944,
11952,HITOM+BASS
11960,LOTOM
11968,HITOM
11976,LOTOM
11984,HITOM
11992,HIHAT+LOTOM
12000,HIHAT+SNARE
12008,
12016,FLTOM
12024,
12032,HITOM+BASS
12040,LOTOM
12048,HITOM
12056,LOTOM+FLTOM
12064,SNARE+FLTOM
12072,
12080,HITOM+BASS
